Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-17 00:00:00+08:00,37.89927099360268,38.62810134887695,37.65640772527286,38.62810134887695,165332157320,0.0,0.0
2000-05-18 00:00:00+08:00,38.38522402009478,39.600013732910156,37.89926076507918,39.600013732910156,124512470273,0.0,0.0
2000-05-19 00:00:00+08:00,38.87120328732222,39.35693359375,38.62810683572468,39.35693359375,83311748884,0.0,0.0
2000-05-22 00:00:00+08:00,38.87120208766141,39.11406538299288,38.38523864746094,38.38523864746094,106654860230,0.0,0.0
2000-05-23 00:00:00+08:00,38.38522665534485,38.38522665534485,36.92757363967348,37.17043685913086,78500882016,0.0,0.0
2000-05-24 00:00:00+08:00,35.71280547776404,36.44163242711263,35.71280547776404,36.07721710205078,85726893995,0.0,0.0
2000-05-25 00:00:00+08:00,36.1987521239036,36.44161910245639,34.98396203596755,35.3483772277832,96828793828,0.0,0.0
2000-05-26 00:00:00+08:00,34.98396203596755,35.46992544104606,34.741098758188514,35.3483772277832,70008419144,0.0,0.0
2000-05-29 00:00:00+08:00,35.3483772277832,35.95565569737789,35.22682901452035,35.3483772277832,52122944798,0.0,0.0
2000-05-30 00:00:00+08:00,35.3483772277832,35.3483772277832,35.3483772277832,35.3483772277832,0,0.0,0.0
2000-05-31 00:00:00+08:00,38.14214324951172,38.38523970027424,37.413312793215724,38.14214324951172,158989878703,0.0,0.0
2000-06-01 00:00:00+08:00,37.899263366966544,37.899263366966544,36.92757363967348,37.17043685913086,55122098697,0.0,0.0
2000-06-02 00:00:00+08:00,38.142140486862885,38.62810390519365,37.656410217285156,37.656410217285156,101225329179,0.0,0.0
2000-06-05 00:00:00+08:00,38.14214220336596,38.62810564356643,37.656411911929005,38.38523864746094,59798968599,0.0,0.0
2000-06-06 00:00:00+08:00,38.38523864746094,38.38523864746094,38.38523864746094,38.38523864746094,0,0.0,0.0
2000-06-07 00:00:00+08:00,37.899269456829074,39.11405944824219,37.65640619834709,39.11405944824219,81345149055,0.0,0.0
2000-06-08 00:00:00+08:00,39.11406645579611,39.35693345856285,38.14214324951172,38.14214324951172,70697027392,0.0,0.0
2000-06-09 00:00:00+08:00,38.38523864746094,38.62810564356643,37.899275207260466,38.38523864746094,45171655346,0.0,0.0
2000-06-12 00:00:00+08:00,38.8712031538035,38.8712031538035,38.14214324951172,38.14214324951172,67123280572,0.0,0.0
2000-06-13 00:00:00+08:00,37.89927350168709,37.89927350168709,37.656410217285156,37.656410217285156,48311780619,0.0,0.0
2000-06-14 00:00:00+08:00,38.38523786523336,38.38523786523336,37.41331100463867,37.41331100463867,64295991259,0.0,0.0
2000-06-15 00:00:00+08:00,37.41331377064417,37.41331377064417,36.44162368774414,36.44162368774414,69274685557,0.0,0.0
2000-06-16 00:00:00+08:00,36.44162368774414,36.684486996081596,36.19875667863247,36.44162368774414,75573138725,0.0,0.0
2000-06-19 00:00:00+08:00,36.32006932036198,36.44161752837461,35.59123896821223,35.95565414428711,57780102371,0.0,0.0
2000-06-20 00:00:00+08:00,36.684495793693145,36.684495793693145,35.955668844344565,36.07721710205078,45751547817,0.0,0.0
2000-06-21 00:00:00+08:00,36.07720292394651,36.198751133885075,35.712791442871094,35.712791442871094,37673562283,0.0,0.0
2000-06-22 00:00:00+08:00,35.4699191734661,36.320064471391824,35.4699191734661,36.19874572753906,64192016747,0.0,0.0
2000-06-23 00:00:00+08:00,35.95565517604691,36.07720338754741,35.46992492675781,35.46992492675781,49329023488,0.0,0.0
2000-06-26 00:00:00+08:00,35.10551283268412,35.226831606902046,34.133589651775964,34.376686096191406,95197240574,0.0,0.0
2000-06-27 00:00:00+08:00,34.4980011696353,34.74110131482478,34.376686096191406,34.376686096191406,54066359094,0.0,0.0
2000-06-28 00:00:00+08:00,34.619555286440665,35.10551505730275,34.49800335575623,34.98396682739258,64997227603,0.0,0.0
2000-06-29 00:00:00+08:00,35.469931467606315,35.469931467606315,34.49800449231292,34.61955642700195,77624156393,0.0,0.0
2000-06-30 00:00:00+08:00,34.74109825446773,35.46992492675781,34.376683067935836,35.46992492675781,78027855479,0.0,0.0
2000-07-03 00:00:00+08:00,34.741100244016046,35.469926958044475,34.13358859969228,34.8624153137207,104447180852,0.0,0.0
2000-07-04 00:00:00+08:00,34.86242080310232,34.983969040702405,34.01227888550723,34.25514221191406,73680107655,0.0,0.0
2000-07-05 00:00:00+08:00,34.619544427608005,36.44161266317696,34.012266065320176,36.19874572753906,119441525468,0.0,0.0
2000-07-06 00:00:00+08:00,35.22683334350586,35.834345036503635,34.86241810690763,35.22683334350586,101119813131,0.0,0.0
2000-07-07 00:00:00+08:00,35.22681595324191,35.46991228963319,34.49798583984375,34.49798583984375,56914463307,0.0,0.0
2000-07-10 00:00:00+08:00,34.619552025554746,35.1055117506433,34.01227352998762,34.8624153137207,65217525581,0.0,0.0
2000-07-11 00:00:00+08:00,34.74110351635083,35.348382069118756,34.49800335575623,34.98396682739258,52507541337,0.0,0.0
2000-07-12 00:00:00+08:00,34.983963532182,35.1055117506433,34.619552025554746,34.8624153137207,40919616069,0.0,0.0
2000-07-13 00:00:00+08:00,34.98396633510741,35.71279680830386,34.98396633510741,35.22683334350586,69994503658,0.0,0.0
2000-07-14 00:00:00+08:00,35.22682850375683,35.71279190178922,35.22682850375683,35.46992492675781,62976544862,0.0,0.0
2000-07-17 00:00:00+08:00,35.469926958044475,35.71279394698434,34.741100244016046,34.8624153137207,50712314469,0.0,0.0
2000-07-18 00:00:00+08:00,34.86240089654283,34.86240089654283,34.49798583984375,34.49798583984375,32287023418,0.0,0.0
2000-07-19 00:00:00+08:00,34.86240089654283,34.86240089654283,34.49798583984375,34.49798583984375,32287023418,0.0,0.0
2000-07-20 00:00:00+08:00,34.25513476357015,34.25513476357015,32.79747772216797,32.79747772216797,115203218360,0.0,0.0
2000-07-21 00:00:00+08:00,32.797487337858875,32.919039285440604,31.096966524292295,31.58269691467285,162136495092,0.0,0.0
2000-07-24 00:00:00+08:00,31.21827416203683,31.339822365388375,30.610993891574225,30.7325439453125,110822798308,0.0,0.0
2000-07-25 00:00:00+08:00,30.125031432373227,31.09695443204312,30.125031432373227,30.489444732666016,93606483860,0.0,0.0
2000-07-26 00:00:00+08:00,30.853870030678394,31.7042451614798,30.853870030678394,31.58269691467285,123597006270,0.0,0.0
2000-07-27 00:00:00+08:00,31.218272664296304,31.339820861816406,30.368127326258453,31.339820861816406,75383138177,0.0,0.0
2000-07-28 00:00:00+08:00,30.368126367609367,31.461368066176398,30.368126367609367,30.975404739379883,112145144460,0.0,0.0
2000-07-31 00:00:00+08:00,30.975410980625075,31.09695919879898,30.6109976244725,30.853862762451172,44307028697,0.0,0.0
2000-08-01 00:00:00+08:00,31.218274618327964,31.461371028584193,30.610994338989258,30.610994338989258,54874186395,0.0,0.0
2000-08-02 00:00:00+08:00,30.732541043215793,30.975404278257475,30.368125915527344,30.368125915527344,39456927657,0.0,0.0
2000-08-03 00:00:00+08:00,30.36812790233546,30.36812790233546,29.396203050010463,29.639301300048828,50216489866,0.0,0.0
2000-08-04 00:00:00+08:00,29.760616281693764,31.218273183638267,29.760616281693764,30.489444732666016,80865639734,0.0,0.0
2000-08-07 00:00:00+08:00,30.61099640682454,30.61099640682454,29.63930459519279,29.882169723510742,88230506600,0.0,0.0
2000-08-08 00:00:00+08:00,29.882166331622592,30.610992932208173,29.639301230871958,30.489444732666016,87806300921,0.0,0.0
2000-08-09 00:00:00+08:00,30.732554932682454,31.58269691467285,30.732554932682454,31.58269691467285,97692062259,0.0,0.0
2000-08-10 00:00:00+08:00,31.947108190926706,32.3115234375,31.58269294435341,32.3115234375,102063658059,0.0,0.0
2000-08-11 00:00:00+08:00,32.06864601130497,32.31151294750414,31.825782775878906,31.825782775878906,55832817569,0.0,0.0
2000-08-14 00:00:00+08:00,31.82579710906153,31.94711220705747,31.339833569869963,31.58269691467285,42591720049,0.0,0.0
2000-08-15 00:00:00+08:00,32.06864639483047,32.06864639483047,31.461368023876442,31.70423126220703,53931312217,0.0,0.0
2000-08-16 00:00:00+08:00,31.704235866309755,32.79747772216797,31.704235866309755,32.79747772216797,77309224777,0.0,0.0
2000-08-17 00:00:00+08:00,33.28343161790421,33.76916172722159,33.04033526495574,33.52629852294922,93825423620,0.0,0.0
2000-08-18 00:00:00+08:00,33.76916835241353,34.13358350542758,33.64785330081453,33.890716552734375,86628725821,0.0,0.0
2000-08-21 00:00:00+08:00,33.647846699423454,33.76916172722159,33.404746645702346,33.52629852294922,50032384651,0.0,0.0
2000-08-22 00:00:00+08:00,33.52630659978465,33.52630659978465,32.919028167693355,33.28343963623047,47266781772,0.0,0.0
2000-08-23 00:00:00+08:00,33.28343963623047,33.28343963623047,33.28343963623047,33.28343963623047,0,0.0,0.0
2000-08-24 00:00:00+08:00,33.52630510049369,34.13358350542758,33.52630510049369,33.890716552734375,86961297607,0.0,0.0
2000-08-25 00:00:00+08:00,34.01227181993967,34.13358688354492,33.76917169446559,34.13358688354492,67969846253,0.0,0.0
2000-08-28 00:00:00+08:00,33.89070990369582,33.89070990369582,33.28343161790421,33.52629852294922,41797979053,0.0,0.0
2000-08-29 00:00:00+08:00,33.52630659978465,33.52630659978465,32.554612998382716,33.28343963623047,70881336756,0.0,0.0
2000-08-30 00:00:00+08:00,33.040344696540956,33.526308093255906,32.79747772216797,32.79747772216797,55343475749,0.0,0.0
2000-08-31 00:00:00+08:00,32.31151853271092,32.79747823626961,32.31151853271092,32.67593002319336,59711834325,0.0,0.0
2000-09-01 00:00:00+08:00,32.797487337858875,32.797487337858875,31.461381816676912,31.58269691467285,78236371122,0.0,0.0
2000-09-04 00:00:00+08:00,32.31151150574035,32.43305969238281,31.947096393735613,32.43305969238281,37302006304,0.0,0.0
2000-09-05 00:00:00+08:00,32.43306680744463,32.67593008531252,32.06865161549567,32.55461502075195,44200016942,0.0,0.0
2000-09-06 00:00:00+08:00,32.06864601130497,32.19019420337101,31.582682690973723,31.825782775878906,57121754055,0.0,0.0
2000-09-07 00:00:00+08:00,30.732542982136998,31.09695443204312,30.36812783145754,30.489444732666016,67406794020,0.0,0.0
2000-09-08 00:00:00+08:00,30.489445228602403,30.732543482027584,30.125031922382124,30.246580123901367,53151311722,0.0,0.0
2000-09-11 00:00:00+08:00,30.003717419388682,30.368130754760703,30.003717419388682,30.12503433227539,59550218869,0.0,0.0
2000-09-12 00:00:00+08:00,30.12503433227539,30.12503433227539,30.12503433227539,30.12503433227539,0,0.0,0.0
2000-09-13 00:00:00+08:00,29.63930408401666,30.368130754760703,28.788927351643114,30.12503433227539,118942384480,0.0,0.0
2000-09-14 00:00:00+08:00,29.517744980334577,29.882160054463636,29.03178358258251,29.153331756591797,58547691419,0.0,0.0
2000-09-15 00:00:00+08:00,29.639295552862887,30.125025661312687,29.153332295737403,29.760610580444336,82176445198,0.0,0.0
2000-09-18 00:00:00+08:00,29.153336994037733,29.63930032948021,28.788923704827496,29.396202087402344,97868072327,0.0,0.0
2000-09-19 00:00:00+08:00,28.667378710763366,29.031793914582583,27.452821731567383,27.452821731567383,133186917707,0.0,0.0
2000-09-20 00:00:00+08:00,28.060097246127608,28.302962356543844,27.452818820915574,27.938549041748047,120368246850,0.0,0.0
2000-09-21 00:00:00+08:00,27.452817381109995,28.060095774472373,27.08817093670902,27.816997528076172,68452388650,0.0,0.0
2000-09-22 00:00:00+08:00,25.873611450195312,26.238026584302187,25.873611450195312,25.873611450195312,132834122636,0.0,0.0
2000-09-25 00:00:00+08:00,26.238026584302187,26.359341629606924,25.387649972460544,25.873611450195312,88873752030,0.0,0.0
2000-09-26 00:00:00+08:00,25.873611022088376,27.574132919311523,25.752062830085038,27.574132919311523,199394350975,0.0,0.0
2000-09-27 00:00:00+08:00,27.33126924231872,28.181645883919646,26.966854095458984,26.966854095458984,137224758488,0.0,0.0
2000-09-28 00:00:00+08:00,26.96685315174276,27.331268285849635,25.873611450195312,25.873611450195312,107525519700,0.0,0.0
2000-09-29 00:00:00+08:00,25.873613405197425,25.994930310055416,25.266101837158203,25.266101837158203,76034057956,0.0,0.0
2000-10-02 00:00:00+08:00,24.294407860696975,24.78037118061274,23.929994583129883,23.929994583129883,138001375937,0.0,0.0
2000-10-03 00:00:00+08:00,23.56558580417321,25.509202605388857,23.44403573862094,25.02324104309082,194590275197,0.0,0.0
2000-10-04 00:00:00+08:00,24.172866821289062,24.172866821289062,24.172866821289062,24.172866821289062,84448144144,0.0,0.0
2000-10-05 00:00:00+08:00,23.80844908575362,25.63051952219081,23.80844908575362,25.02324104309082,164805785309,0.0,0.0
2000-10-06 00:00:00+08:00,25.02324028546026,26.7237606048584,25.02324028546026,26.7237606048584,180029493800,0.0,0.0
2000-10-09 00:00:00+08:00,26.480896988244265,26.84531034509571,26.11648178100586,26.11648178100586,102031335801,0.0,0.0
2000-10-10 00:00:00+08:00,26.11648178100586,26.11648178100586,26.11648178100586,26.11648178100586,0,0.0,0.0
2000-10-11 00:00:00+08:00,25.266101837158203,25.266101837158203,25.266101837158203,25.266101837158203,29010663869,0.0,0.0
2000-10-12 00:00:00+08:00,23.687134306727962,24.53727792810982,23.56558609008789,23.56558609008789,183667251856,0.0,0.0
2000-10-13 00:00:00+08:00,21.986379409759603,23.808447905483415,21.986379409759603,23.444034576416016,191179714534,0.0,0.0
2000-10-16 00:00:00+08:00,23.444034576416016,23.444034576416016,23.444034576416016,23.444034576416016,0,0.0,0.0
2000-10-17 00:00:00+08:00,21.86506214006426,23.079620868504545,21.86506214006426,22.836755752563477,152970339373,0.0,0.0
2000-10-18 00:00:00+08:00,22.593887263343646,22.836752343024838,21.25754737854004,21.25754737854004,197565539457,0.0,0.0
2000-10-19 00:00:00+08:00,20.164309486541878,21.01468614400248,19.799894332885742,19.799894332885742,199457078987,0.0,0.0
2000-10-20 00:00:00+08:00,21.136240005493164,21.136240005493164,21.136240005493164,21.136240005493164,53403302845,0.0,0.0
2000-10-23 00:00:00+08:00,24.172866821289062,24.172866821289062,23.56558827842822,24.172866821289062,393125049096,0.0,0.0
2000-10-24 00:00:00+08:00,24.17286233196457,25.752065658569336,23.80844716386171,25.752065658569336,281450989671,0.0,0.0
2000-10-25 00:00:00+08:00,25.38765506730297,26.480896988244265,25.38765506730297,26.11648178100586,211862326584,0.0,0.0
2000-10-26 00:00:00+08:00,25.26610842498191,26.116485322802955,25.26610842498191,25.630523681640625,162335511542,0.0,0.0
2000-10-27 00:00:00+08:00,25.630523681640625,25.630523681640625,25.630523681640625,25.630523681640625,0,0.0,0.0
2000-10-30 00:00:00+08:00,23.929994583129883,23.929994583129883,23.929994583129883,23.929994583129883,43094344075,0.0,0.0
2000-10-31 00:00:00+08:00,23.201174037305666,24.051550922864646,23.201174037305666,23.808452606201172,237316567164,0.0,0.0
2000-11-01 00:00:00+08:00,24.53727792810982,24.53727792810982,23.44403602306089,23.56558609008789,178478658699,0.0,0.0
2000-11-02 00:00:00+08:00,23.687129939514165,25.144784927368164,23.565581745284025,25.144784927368164,190518503961,0.0,0.0
2000-11-03 00:00:00+08:00,26.238024715260813,26.723754860071885,25.7520614217566,26.60243797302246,246387764272,0.0,0.0
2000-11-06 00:00:00+08:00,25.630521091555917,26.845311272888207,25.387655944717892,26.480897903442383,242870995952,0.0,0.0
2000-11-07 00:00:00+08:00,27.695682945883036,28.302961349487305,27.209719593612146,28.302961349487305,252449083392,0.0,0.0
2000-11-08 00:00:00+08:00,28.910470452208152,29.76061388555394,28.30295895135743,28.42450714111328,235556099847,0.0,0.0
2000-11-09 00:00:00+08:00,27.938549041748047,27.938549041748047,27.08817235739015,27.938549041748047,166633646908,0.0,0.0
2000-11-10 00:00:00+08:00,27.209715432975248,27.938543775575788,26.96685036833696,27.6956787109375,174306612636,0.0,0.0
2000-11-13 00:00:00+08:00,25.873611450195312,26.359341629606924,25.873611450195312,25.873611450195312,146585514365,0.0,0.0
