Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA20,BBL,BBM,BBU,MACD,MACD_signal,MACD_diff,KD_K,KD_D,RSI
2001-06-15 00:00:00-04:00,36.0740964399133,36.45159833033827,35.911380621525915,36.23030471801758,1067400,0.0,0.0,0.0,,,,,,,,,,
2001-06-18 00:00:00-04:00,36.327913422049406,36.39300120453771,35.999229431152344,35.999229431152344,282600,0.0,0.0,0.0,,,,,,,,,,
2001-06-19 00:00:00-04:00,36.545985815368745,36.55574837042546,35.950445128437515,36.10014343261719,1777600,0.0,0.0,0.0,,,,,,,,,,
2001-06-20 00:00:00-04:00,36.04155612495084,36.497160942738475,36.04155612495084,36.48088836669922,476000,0.0,0.0,0.0,,,,,,,,,,
2001-06-21 00:00:00-04:00,36.448330229362554,36.920204940086656,36.3669723493863,36.77376174926758,240400,0.0,0.0,0.0,,,,,,,,,,
2001-06-22 00:00:00-04:00,36.741220040485146,36.741220040485146,36.366973286382795,36.539451599121094,180600,0.0,0.0,0.0,,,,,,,,,,
2001-06-25 00:00:00-04:00,36.60470656984772,36.66343079919402,36.141439032256415,36.304561614990234,30400,0.14,0.0,0.0,,,,,,,,,,
2001-06-26 00:00:00-04:00,35.919587716970895,36.39264464102411,35.9065376133019,36.20994567871094,146600,0.0,0.0,0.0,,,,,,,,,,
2001-06-27 00:00:00-04:00,36.278462914455794,36.43506169558197,36.040305327620935,36.21321487426758,114000,0.0,0.0,0.0,,,,,,,,30.25423162630935,,
2001-06-28 00:00:00-04:00,36.47420584038167,36.98967124436098,36.47420584038167,36.65690231323242,357400,0.0,0.0,0.0,,,,,,,,69.27720443846091,,
2001-06-29 00:00:00-04:00,36.555760324277415,37.06796497389864,36.51008621455723,36.865692138671875,215000,0.0,0.0,0.0,,,,,,,,82.58411657162637,60.7051842121322,
2001-07-02 00:00:00-04:00,36.735211749515265,37.17238164427973,36.735211749515265,36.963584899902344,290000,0.0,0.0,0.0,,,,,,,,83.50533404845321,78.45555168618016,
2001-07-03 00:00:00-04:00,36.91463556359723,36.97988359151267,36.810237225500906,36.94399642944336,56800,0.0,0.0,0.0,,,,,,,,81.95787085554683,82.68244049187547,
2001-07-05 00:00:00-04:00,36.82979577402748,36.8461090187283,36.52312469482422,36.52312469482422,627600,0.0,0.0,0.0,,,,,,,,48.709561875962024,71.39092225998736,52.63507200715396
2001-07-06 00:00:00-04:00,36.213193245983994,36.23929344209225,35.56070327758789,35.56070327758789,777000,0.0,0.0,0.0,,,,,,,,0.0,43.55581091050295,33.56434041659472
2001-07-09 00:00:00-04:00,35.70099650373167,35.95220410114862,35.65858554259828,35.78908157348633,850000,0.0,0.0,0.0,,,,,,,,14.170215386535887,20.95992575416597,39.19436383449316
2001-07-10 00:00:00-04:00,35.97180519146252,35.98811596199466,35.3160514831543,35.3160514831543,218000,0.0,0.0,0.0,,,,,,,,0.0,4.723405128845296,32.96334759059046
2001-07-11 00:00:00-04:00,35.38127968930561,35.40411674647882,34.99304971736099,35.3617057800293,47200,0.0,0.0,0.0,,,,,,,,16.916012568564234,10.362075985033373,34.05304911402587
2001-07-12 00:00:00-04:00,35.70751506334039,36.24255667633772,35.70425440538383,36.20014572143555,64800,0.0,0.0,0.0,,,,,,,,55.38835040063014,24.10145432306479,50.096596159673524
2001-07-13 00:00:00-04:00,36.01745997986707,36.45462722448736,35.984835967277185,36.37306594848633,430000,0.0,0.0,0.0,36.27027778625488,35.3246065692948,36.27027778625488,37.21594900321496,,,,63.322902495008215,45.20908848806753,52.65482795510849
2001-07-16 00:00:00-04:00,36.3926539386777,36.3926539386777,35.91307308479228,35.95222091674805,46400,0.0,0.0,0.0,36.25637359619141,35.300636597957734,36.25637359619141,37.212110594425084,,,,48.276366326630935,55.66253974075642,46.41808261765186
2001-07-17 00:00:00-04:00,35.88695611654376,36.37632369995117,35.802131705151844,36.37632369995117,183400,0.0,0.0,0.0,36.275228309631345,35.32566831148864,36.275228309631345,37.22478830777405,,,,74.64812278643817,62.082463869359096,52.52121774883627
2001-07-18 00:00:00-04:00,36.06639268186237,36.24256282537758,35.85759604083102,35.99787902832031,54400,0.0,0.0,0.0,36.27011508941651,35.31574975479572,36.27011508941651,37.224480424037296,,,,68.74964249654694,63.891377203205344,47.339493495996585
2001-07-19 00:00:00-04:00,36.45787957596078,36.61773893264792,36.05007331672184,36.20014572143555,18600,0.0,0.0,0.0,36.25607795715332,35.3062784545187,36.25607795715332,37.20587745978795,,,,74.29704048730197,72.56493525676235,50.169216278838235
2001-07-20 00:00:00-04:00,36.213217133514746,36.307828540027444,36.05009453381423,36.20343017578125,11600,0.0,0.0,0.0,36.227561378479,35.307875904949626,36.227561378479,37.14724685200838,,,,74.4991994180562,72.51529413396837,50.21599757034306
2001-07-23 00:00:00-04:00,36.294760643757165,36.34043475016222,35.577022552490234,35.577022552490234,52000,0.0,0.0,0.0,36.17943992614746,35.22983804935893,36.17943992614746,37.12904180293599,-0.0903059704864333,,,35.943664156477624,61.57996802061192,42.098540231935864
2001-07-24 00:00:00-04:00,35.45306397267423,35.57377558825965,34.842987064278894,35.084407806396484,102400,0.0,0.0,0.0,36.118432235717776,35.05845867355336,36.118432235717776,37.17840579788219,-0.16076890726751003,,,13.603070176759593,41.34864458376446,37.02913976839686
2001-07-25 00:00:00-04:00,35.1366184582412,35.54116442977329,35.05832028174157,35.528114318847656,519200,0.0,0.0,0.0,36.08434066772461,34.9948843266992,36.08434066772461,37.17379700875002,-0.17874739626208225,,,38.604115131789456,29.383616488342216,43.615186256332386
2001-07-26 00:00:00-04:00,35.45630512758136,35.98155975341797,35.361693783089805,35.98155975341797,65000,0.0,0.0,0.0,36.07275791168213,34.98410298513422,36.07275791168213,37.16141283823004,-0.15462381426917915,,,64.15390846639367,38.78703125831424,49.4354807815807
2001-07-27 00:00:00-04:00,36.00766905676919,36.16100214794886,35.802133070904006,36.043556213378906,208000,0.0,0.0,0.0,36.042090606689456,34.986944538043396,36.042090606689456,37.097236675335516,-0.12901589066794372,,,67.64715510362142,56.80172623393485,50.192495178176046
2001-07-30 00:00:00-04:00,36.14797148267106,36.14797148267106,35.85761343510333,36.01420974731445,25600,0.0,0.0,0.0,35.99951648712158,35.01433905370237,35.99951648712158,36.98469392054079,-0.10982346473289084,,,65.99360191754013,65.9315551625184,49.812333144036586
2001-07-31 00:00:00-04:00,36.050080981441376,36.48724818954809,36.02072011927857,36.16100311279297,119200,0.0,0.0,0.0,35.959387397766115,35.074252828777716,35.959387397766115,36.84452196675451,-0.08182510227000961,,,74.2648069290563,69.30185465007261,51.779742718010866
2001-08-01 00:00:00-04:00,36.27845756786367,36.51988075689697,36.196896285122016,36.31760787963867,237400,0.0,0.0,0.0,35.928067970275876,35.14620290983415,35.928067970275876,36.7099330307176,-0.04646389555191632,,,87.93764457766586,76.06535114142076,53.85789977026856
2001-08-02 00:00:00-04:00,36.653647677577275,36.66996093317876,36.29477845582473,36.431800842285156,62200,0.0,0.0,0.0,35.92350177764892,35.15463219673053,35.92350177764892,36.692371358567314,-0.009120333204947428,-0.08294570979079634,0.07382537658584891,86.96423112843907,83.05556087838708,55.36836484183377
2001-08-03 00:00:00-04:00,36.40895996837775,36.40895996837775,36.063140889479044,36.304561614990234,17600,0.0,0.0,0.0,35.96069469451904,35.19365887410516,35.96069469451904,36.72773051493292,0.010091241193848077,-0.06433831959386746,0.07442956078771554,79.99975126034218,84.9672089888157,53.275657430767154
2001-08-06 00:00:00-04:00,36.278463748252996,36.278463748252996,35.82824628687919,35.88697052001953,30400,0.0,0.0,0.0,35.965589141845705,35.20175344913524,35.965589141845705,36.72942483455617,-0.008284065542007113,-0.05312746878349539,0.04484340324148828,51.41656345904454,72.7935152826086,46.99744569657602
2001-08-07 00:00:00-04:00,35.85434884780522,35.99789504673205,35.82172482482428,35.95222091674805,29200,0.0,0.0,0.0,35.99739761352539,35.2937970465466,35.99739761352539,36.700998180504186,-0.017381108225180242,-0.04597819667183236,0.028597088446652118,45.1381152250204,58.8514766481357,48.02805188959346
