Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA20,BBL,BBM,BBU,MACD,MACD_signal,MACD_diff,KD_K,KD_D,RSI
2025-03-06 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-07 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-10 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-11 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-12 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-13 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-14 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-17 00:00:00+08:00,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,,,,,,,,,,
2025-03-18 00:00:00+08:00,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0,0.0,0.0,,,,,,,,100.0,,
2025-03-19 00:00:00+08:00,10.0,10.020000457763672,9.90999984741211,9.90999984741211,161354260,0.0,0.0,0.0,,,,,,,,0.0,,
2025-03-20 00:00:00+08:00,9.949999809265137,10.0,9.9399995803833,9.979999542236328,40813000,0.0,0.0,0.0,,,,,,,,58.3331346509946,52.77771155033153,
2025-03-21 00:00:00+08:00,10.0,10.0,9.949999809265137,9.949999809265137,18948253,0.0,0.0,0.0,,,,,,,,33.333333333333336,30.555489328109314,
2025-03-24 00:00:00+08:00,9.989999771118164,10.0,9.90999984741211,9.90999984741211,17524296,0.0,0.0,0.0,,,,,,,,0.0,30.555489328109314,
2025-03-25 00:00:00+08:00,9.960000038146973,10.0,9.930000305175781,9.9399995803833,22625796,0.0,0.0,0.0,,,,,,,,24.99980131766127,19.444378216998203,41.22144422526422
2025-03-26 00:00:00+08:00,9.979999542236328,10.0,9.949999809265137,9.970000267028809,14421681,0.0,0.0,0.0,,,,,,,,50.00039736467746,25.00006622744624,47.74086119143923
2025-03-27 00:00:00+08:00,9.930000305175781,9.930000305175781,9.859999656677246,9.880000114440918,19693044,0.0,0.0,0.0,,,,,,,,11.76496987512482,28.921722852487846,35.146659680118205
2025-03-28 00:00:00+08:00,9.850000381469727,9.850000381469727,9.680000305175781,9.720000267028809,29364769,0.0,0.0,0.0,,,,,,,,11.428579213680617,24.397982151160964,23.352359753858963
2025-03-31 00:00:00+08:00,9.520000457763672,9.529999732971191,9.380000114440918,9.380000114440918,31643758,0.0,0.0,0.0,,,,,,,,0.0,7.73118302960181,13.208729839475609
2025-04-01 00:00:00+08:00,9.449999809265137,9.609999656677246,9.449999809265137,9.59000015258789,15825329,0.0,0.0,0.0,,,,,,,,33.870980146650524,15.099853120110376,32.6639171628171
2025-04-02 00:00:00+08:00,9.609999656677246,9.640000343322754,9.5600004196167,9.600000381469727,9161590,0.0,0.0,0.0,9.892999982833862,9.546353393942676,9.892999982833862,10.239646571725048,,,,35.4839205866021,23.118300244417537,33.42919377170722
2025-04-07 00:00:00+08:00,8.640000343322754,8.640000343322754,8.640000343322754,8.640000343322754,6164385,0.0,0.0,0.0,9.825,9.182053901546517,9.825,10.467946098453481,,,,0.0,23.118300244417537,15.370151157885019
2025-04-08 00:00:00+08:00,8.010000228881836,8.399999618530273,8.010000228881836,8.25,54264200,0.0,0.0,0.0,9.7375,8.80328659530247,9.7375,10.671713404697531,,,,12.060291393064343,15.84807065988881,12.431922793349344
2025-04-09 00:00:00+08:00,8.199999809265137,8.210000038146973,7.630000114440918,7.71999979019165,41130302,0.0,0.0,0.0,9.623499989509583,8.350295039289612,9.623499989509583,10.896704939729553,,,,3.7974548563955537,5.2859154164866275,9.714175415222996
2025-04-10 00:00:00+08:00,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,3864709,0.0,0.0,0.0,9.54799997806549,8.19638467192575,9.54799997806549,10.89961528420523,,,,37.39128631995771,17.749677523139198,32.724670816029544
2025-04-11 00:00:00+08:00,8.1899995803833,8.720000267028809,8.130000114440918,8.699999809265137,25900300,0.0,0.0,0.0,9.482999968528748,8.099915016646383,9.482999968528748,10.866084920411113,,,,48.19817865410795,29.79563994348706,37.409845281590414
2025-04-14 00:00:00+08:00,8.920000076293945,8.970000267028809,8.779999732971191,8.84000015258789,18451980,0.0,0.0,0.0,9.424999976158142,8.036223560094268,9.424999976158142,10.813776392222017,-0.3879835879049782,,,60.199000018029665,48.5961549973651,40.39029186115665
2025-04-15 00:00:00+08:00,8.880000114440918,9.0,8.869999885559082,8.970000267028809,10509982,0.0,0.0,0.0,9.373499989509583,7.9975018496511225,9.373499989509583,10.749498129368042,-0.3583807817887372,,,66.66666666666667,58.35461511293476,43.09978789481101
2025-04-16 00:00:00+08:00,8.9399995803833,8.9399995803833,8.850000381469727,8.869999885559082,9978632,0.0,0.0,0.0,9.316999983787536,7.955822590273263,9.316999983787536,10.67817737730181,-0.33908082700819975,,,61.691523876491125,62.85239685372915,41.535788471206864
2025-04-17 00:00:00+08:00,8.770000457763672,8.800000190734863,8.6899995803833,8.760000228881836,8569000,0.0,0.0,0.0,9.25350000858307,7.91295872755654,9.25350000858307,10.5940412896096,-0.3288705122340758,,,82.48176706816126,70.27998587043969,39.823884377447904
2025-04-18 00:00:00+08:00,8.800000190734863,8.84000015258789,8.760000228881836,8.800000190734863,3459982,0.0,0.0,0.0,9.198000025749206,7.879036818135297,9.198000025749206,10.516963233363114,-0.31393228561383246,,,85.40147255680105,76.52492116715113,40.77971382003228
2025-04-21 00:00:00+08:00,8.789999961853027,8.789999961853027,8.680000305175781,8.6899995803833,7458000,0.0,0.0,0.0,9.133500027656556,7.848069677242916,9.133500027656556,10.418930378070197,-0.3074259483683104,,,77.3722302545893,81.75182329318386,38.94758104320778
