Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,BBL,BBM,BBU,MACD,MACD_signal,MACD_diff,KD_K,KD_D,RSI
1986-03-13 00:00:00-05:00,0.054187641976294644,0.06215648473828126,0.054187641976294644,0.059499796479940414,1031788800,0.0,0.0,,,,,,,,,,
1986-03-14 00:00:00-05:00,0.05949977401188067,0.06268767651678347,0.05949977401188067,0.06162463501095772,308160000,0.0,0.0,,,,,,,,,,
1986-03-17 00:00:00-05:00,0.06162463123398397,0.063218887891867,0.06162463123398397,0.06268767267465591,133171200,0.0,0.0,,,,,,,,,,
1986-03-18 00:00:00-05:00,0.06268768801413144,0.0632189033613292,0.060562215618941075,0.06109343096613884,67766400,0.0,0.0,,,,,,,,,,
1986-03-19 00:00:00-05:00,0.061093412267529644,0.06162462745214056,0.05949976671369688,0.0600309818983078,47894400,0.0,0.0,,,,,,,,,,
1986-03-20 00:00:00-05:00,0.06003100474841603,0.06003100474841603,0.05790614320116835,0.05843735858798027,58435200,0.0,0.0,,,,,,,,,,
1986-03-21 00:00:00-05:00,0.05843738590843538,0.0594998171787636,0.05578130773261482,0.05684373900294304,59990400,0.0,0.0,,,,,,,,,,
1986-03-24 00:00:00-05:00,0.05684371728577085,0.05684371728577085,0.05471885555691895,0.05525007098913193,65289600,0.0,0.0,,,,,,,,,,
1986-03-25 00:00:00-05:00,0.05525006691906064,0.05631249770522118,0.05471885152598037,0.056312497705221176,32083200,0.0,0.0,,,,,,,,23.527784639779895,,
1986-03-26 00:00:00-05:00,0.056312511693346314,0.05843737379348682,0.05578129616831119,0.05790615826845169,22752000,0.0,0.0,,,,,,,,37.49749771191272,,
1986-03-27 00:00:00-05:00,0.05790615401255559,0.058968584984540946,0.05790615401255559,0.05896858498454094,16848000,0.0,0.0,,,,,,,,49.996559325525205,37.007280559072605,
1986-03-31 00:00:00-05:00,0.05896857397479219,0.05896857397479219,0.057374927814356436,0.05843735858798027,12873600,0.0,0.0,,,,,,,,43.74687512534799,43.74697738759531,
